unique_per_num_values,std_value,unique_value_size,min_value,max_value
0.010526315789473684,0.4679102002763023,3,1.0,3.0
0.007017543859649123,0.49616767055271244,2,1.0,2.0
0.010526315789473684,0.4089664058657637,3,1.0,3.0
0.02456140350877193,0.3647195419606001,7,0.0,6.0
0.042105263157894736,0.20479553674023743,16,0.0,15.0
0.06315789473684211,0.18746499001943928,24,1.0,25.0
0.0007331378299120235,0.34453294159304626,4,1.0,4.0
0.00042517006802721087,0.5000531547335791,2,6.0,7.0
0.001488095238095238,0.35479162859850666,7,0.0,6.0
0.001913265306122449,0.348136804332938,9,0.0,8.0
0.0006377551020408163,0.36795250813254043,3,1.0,3.0
0.00233843537414966,0.29856347626910484,11,1.0,11.0
0.00233843537414966,0.29856347626910484,11,1.0,11.0
0.0021258503401360546,0.24872120465154604,10,-1.0,8.0
0.00042517006802721087,0.029151290056924465,2,1.0,2.0
0.00233843537414966,0.25597682225503976,11,1.0,11.0
0.00233843537414966,0.25597682225503976,11,1.0,11.0
0.00042517006802721087,0.23976712199877329,2,1.0,2.0
0.00042517006802721087,0.42867641243905014,2,1.0,2.0
0.00042517006802721087,0.4353659810863605,2,1.0,2.0
0.00042517006802721087,0.24739052043472468,2,1.0,2.0
0.002976190476190476,0.19925411530499174,14,1.0,14.0
0.00042517006802721087,0.4999656452952273,2,1.0,2.0
0.00042517006802721087,0.2443785798096471,2,1.0,2.0
0.00042517006802721087,0.5000531547335791,2,6.0,7.0
0.001488095238095238,0.35479162859850666,7,0.0,6.0
0.001913265306122449,0.348136804332938,9,0.0,8.0
0.0006377551020408163,0.36795250813254043,3,1.0,3.0
0.00233843537414966,0.29856347626910484,11,1.0,11.0
0.00233843537414966,0.29856347626910484,11,1.0,11.0
0.00233843537414966,0.25597682225503976,11,1.0,11.0
0.00233843537414966,0.25597682225503976,11,1.0,11.0
0.001913265306122449,0.2671612975376518,9,-1.0,7.0
0.00042517006802721087,0.025248443318451875,2,1.0,2.0
0.00042517006802721087,0.23976712199877329,2,1.0,2.0
0.00042517006802721087,0.4619070511709906,2,1.0,2.0
0.00042517006802721087,0.4636476285001048,2,1.0,2.0
0.00042517006802721087,0.36171601000974574,2,1.0,2.0
0.00042517006802721087,0.141406933956516,2,1.0,2.0
0.002976190476190476,0.19925411530499174,14,1.0,14.0
0.00042517006802721087,0.4999656452952273,2,1.0,2.0
0.00042517006802721087,0.2443785798096471,2,1.0,2.0
0.00042517006802721087,0.5000531547335791,2,1.0,2.0
0.00042517006802721087,0.4974429836834652,2,1.0,2.0
0.00233843537414966,0.24668297090674393,11,0.0,10.0
0.00042517006802721087,0.497979002061552,2,1.0,2.0
0.00233843537414966,0.21234879229033693,11,0.0,10.0
0.00042517006802721087,0.49522648270661745,2,1.0,2.0
0.00042517006802721087,0.4996536326640415,2,1.0,2.0
0.00042517006802721087,0.4947696667181331,2,1.0,2.0
0.00042517006802721087,0.45893454484357776,2,1.0,2.0
0.0006377551020408163,0.4246654809265587,3,1.0,3.0
0.06191950464396285,0.3863574126456493,20,8191.0,10261.0
0.06191950464396285,0.3843412640187546,20,8191.0,10261.0
1.0,0.2900195481293177,323,3684.0,4006.0
0.021671826625386997,0.2036453589053717,7,0.0,6.0
0.021671826625386997,0.17843179870031275,7,0.0,6.0
0.1111111111111111,0.3360107525161235,7,1.0,7.0
0.047619047619047616,0.41152744587655077,3,1.0,3.0
0.047619047619047616,0.41152744587655077,3,1.0,3.0
0.047619047619047616,0.44385201170540034,3,1.0,3.0
1.0,0.4474870858010032,130,132560.0,135109.0
0.023076923076923078,0.2720590012826094,3,1.0,3.0
0.038461538461538464,0.39391995106537375,5,1.0,5.0
0.023076923076923078,0.2723602090658785,3,1.0,3.0
0.023076923076923078,0.29211461470054145,3,1.0,3.0
0.023076923076923078,0.38270994916233286,3,1.0,3.0
0.015384615384615385,0.25482815423967997,2,1.0,2.0
0.015384615384615385,0.37640612938648293,2,1.0,2.0
0.015384615384615385,0.320721458628893,2,1.0,2.0
0.023076923076923078,0.14554607964469662,3,1.0,3.0
0.002,0.4934769695938398,2,1.0,2.0
0.023809523809523808,0.5009831603797946,3,1.0,2.0
0.009852216748768473,0.21847366859655082,8,1.0,7.0
0.011135857461024499,0.1959549276557752,10,0.0,70.0
0.0077951002227171495,0.2911826832220514,7,0.0,85.0
0.005042016806722689,0.2506252261634383,3,1.0,2.0
0.008620689655172414,0.16809140308285814,5,1.0,5.0
0.008908685968819599,0.16422320358149795,8,0.0,700.0
0.00764525993883792,0.3459133681528447,5,1.0,4.0
0.1875,0.5,3,1.0,2.0
0.014218009478672985,0.4319657951803853,3,1.0,2.0
0.6666666666666666,0.4183300132670378,4,1.0,3.0
0.0022271714922048997,0.49857712941207233,2,1.0,2.0
0.026726057906458798,0.38348342362020327,24,0.0,4880.0
0.046875,0.47871355387816905,3,1.0,2.0
0.0033407572383073497,0.19497416439159385,3,1.0,3.0
0.3333333333333333,0.33333333333333337,3,1.0,2.0
0.005567928730512249,0.3525821511748381,5,1.0,5.0
2.740364194401436e-05,0.32842516153502804,2,1.0,2.0
4.110546291602154e-05,0.3301067684197485,3,1.0,3.0
0.0001370182097200718,0.19024558754218876,10,0.0,9.0
0.00021953595587327287,0.3339803392241257,16,1.0,15.0
4.1110532518431225e-05,0.18453889391976921,3,1.0,3.0
7.161887300541438e-05,0.17376341833265863,5,0.0,3.0
5.729920210861064e-05,0.26057774678102064,4,1.0,3.0
0.5473466423687708,0.13146947596041852,39947,4825.0,115717.0
6.851379867905396e-05,0.2907365567588087,5,1.0,4.0
0.0001781358765655403,0.25629058059683574,13,1.0,12.0
0.1417528952237374,0.0689209106000704,10343,0.0,35722.0
0.15596518878914548,0.07386233987791865,11380,0.0,36859.0
0.17441238950181595,0.08076472066442346,12726,0.0,39080.0
0.1844308915233331,0.08162069189141737,13457,0.0,41482.0
0.1419606979688446,0.06815317515985643,10316,0.0,35722.0
0.15503385258986074,0.07287904857826809,11266,0.0,36859.0
0.1719326250894479,0.07908656450730835,12494,0.0,39080.0
0.18155171464743766,0.08061600386451924,13193,0.0,41062.0
0.0008774495466510676,0.13345533376769447,3,1.0,2.0
0.0008774495466510676,0.15026270389331248,3,1.0,2.0
0.0010139347519285313,0.25996554210953476,74,835.0,99761.0
0.0020963786087170983,0.271113833868079,153,2764.0,99224.0
0.02758005897277652,0.038817688107279376,2011,1.0,45469.0
2.740364194401436e-05,0.1569749216134056,2,1.0,2.0
0.0038502116931340177,0.08511182322475482,281,462.0,7498.0
0.022222222222222223,0.27780260596675993,4,1.0,4.0
0.05555555555555555,0.34978812597015585,10,0.0,9.0
0.14444444444444443,0.2058957190308042,26,15.0,42.0
0.044444444444444446,0.17438517754334004,8,0.0,7.0
0.027777777777777776,0.27267939100586536,5,1.0,5.0
0.011111111111111112,0.33477342551461325,2,1.0,2.0
0.011111111111111112,0.2185528840543899,2,1.0,2.0
0.011111111111111112,0.27715635020345564,2,1.0,2.0
0.011111111111111112,0.4664737563498384,2,1.0,2.0
0.011111111111111112,0.2185528840543899,2,1.0,2.0
0.011111111111111112,0.31514630616471034,2,1.0,2.0
0.011111111111111112,0.40923540764487487,2,1.0,2.0
0.011111111111111112,0.16479394804867648,2,1.0,2.0
0.011111111111111112,0.4131227312330471,2,1.0,2.0
0.011111111111111112,0.37371754637596794,2,1.0,2.0
0.011111111111111112,0.34088284984498085,2,1.0,2.0
0.011111111111111112,0.3968763822881444,2,1.0,2.0
0.011111111111111112,0.26856863620418536,2,1.0,2.0
0.011111111111111112,0.40523422046102,2,1.0,2.0
0.011111111111111112,0.07453559924999298,2,1.0,2.0
0.011111111111111112,0.1478167201085097,2,1.0,2.0
0.011111111111111112,0.14781672010850969,2,1.0,2.0
0.011111111111111112,0.12837619299299347,2,1.0,2.0
0.011111111111111112,0.22970036888557685,2,1.0,2.0
0.011111111111111112,0.4404655851703161,2,1.0,2.0
0.011111111111111112,0.373717546375968,2,1.0,2.0
0.011111111111111112,0.2685686362041853,2,1.0,2.0
0.011111111111111112,0.3467952060793984,2,1.0,2.0
1.0,0.2886873156369769,35549,1.0,35549.0
0.009057920054009959,0.16769041201234022,322,-284.0,295.0
0.0006751244760752764,0.29562632612894074,24,1.0,24.0
0.0033407572383073497,0.254869012240338,12,1.0,11.0
0.0022830406719467856,0.11845114285021853,81,-99.0,99.0
0.0014086126602656241,0.16757471296373014,49,1.0,48.0
0.00018158157552280362,0.125081836252015,6,1.0,5.0
0.00025896672277612325,0.008995716153310867,4,1.0,3.0
0.0030284675953967293,0.05179923849206625,5,1.0,4.0
0.0007222451506397028,0.1197283650115796,7,1.0,6.0
0.004383218534752661,0.17220374287718462,7,1.0,6.0
0.004909983633387889,0.05560489207574354,6,1.0,5.0
0.0011933174224343676,0.15226288149252493,6,1.0,5.0
0.03968253968253968,0.08365546205460624,5,1.0,4.0
0.0018130924359055919,0.14065821589602232,57,2.0,70.0
0.007929870210327417,0.13272195461805641,256,4.0,280.0
0.0006544502617801048,0.0208855206981082,3,1.0,2.0
0.0005376665272716411,0.012546407257193637,18,0.0,8000.0
0.007650273224043716,0.2690269328584484,14,1.0,13.0
0.015268579838116261,0.26271701193887814,83,-2.0,99.0
0.0109204368174727,0.28703185448904384,7,1.0,6.0
0.0012911555842479018,0.25138516069669026,4,1.0,3.0
0.03076923076923077,0.3234855113050959,6,1.0,6.0
0.010256410256410256,0.42565121695884545,2,1.0,2.0
0.010256410256410256,0.5011221876945139,2,1.0,2.0
0.020618556701030927,0.32787131527533026,4,1.0,3.0
0.24615384615384617,0.16023845028213562,48,20.0,90.0
0.030927835051546393,0.1396848058555872,6,1.0,5.0
0.015384615384615385,0.41086229381378814,3,1.0,3.0
0.020512820512820513,0.2689413076650782,4,1.0,4.0
0.020512820512820513,0.39603284271902955,4,1.0,4.0
0.010256410256410256,0.44602986236113823,2,1.0,2.0
0.010256410256410256,0.48650843498238955,2,1.0,2.0
0.0015105740181268882,0.5001609649720282,2,1.0,2.0
0.0015105740181268882,0.5000770641640803,2,1.0,2.0
0.0015105740181268882,0.50017466172667,2,1.0,2.0
0.0015105740181268882,0.5001746617266701,2,1.0,2.0
0.0015105740181268882,0.5001866460793135,2,1.0,2.0
0.0015105740181268882,0.5001683840940181,2,1.0,2.0
0.0015105740181268882,0.5001837926880621,2,1.0,2.0
0.0015105740181268882,0.5001837926880621,2,1.0,2.0
0.0015105740181268882,0.5001837926880621,2,1.0,2.0
0.0015105740181268882,0.5001889287805946,2,1.0,2.0
0.0015105740181268882,0.41477002202544244,2,1.0,2.0
0.3170731707317073,0.18556108654739925,52,65.0,256.0
0.1073170731707317,0.298801481583146,22,1.0,22.0
0.00975609756097561,0.29744648956729386,2,1.0,2.0
0.00975609756097561,0.3855347141074621,2,1.0,2.0
0.014778325123152709,0.49742055222393516,3,1.0,2.0
0.024390243902439025,0.2091650066335189,5,1.0,5.0
0.014634146341463415,0.2780852753617625,3,1.0,3.0
0.00975609756097561,0.12037721677505213,2,1.0,2.0
0.8341463414634146,0.2019705987205736,171,1488.0,4066.0
0.03414634146341464,0.17888424999901412,7,1.0,7.0
0.03414634146341464,0.2091483341209075,7,1.0,7.0
0.2146341463414634,0.1571422393893579,44,61.0,326.0
0.03902439024390244,0.3120161271098822,8,1.0,8.0
0.2955665024630542,0.1654765366116399,60,48.0,288.0
0.11822660098522167,0.19564675911568014,24,4150.0,6600.0
0.14146341463414633,0.18172615702782277,29,13.0,49.0
0.14634146341463414,0.18122218765636383,30,16.0,54.0
0.9303482587064676,0.19728579370287658,187,5118.0,45400.0
0.02926829268292683,0.25944796636343015,6,1.0,6.0
0.00015164381899793764,0.30528289158089145,25,1.0,25.0
2.4263011039670024e-05,0.3792086215136912,4,1.0,4.0
6.672328035909257e-05,0.2785413129380971,11,1.0,11.0
0.03827781468476164,0.27441835628182537,2420,1.0,2707.0
0.0035905222865458227,0.08234027728577988,227,0.0,761.0
0.0031950903166619213,0.06924914418406299,202,0.0,759.0
0.023421540215687205,0.038083927431824226,1479,0.0,973051396.0
0.07112257735734875,0.19079015933619084,4466,518.0,9857967961.0
3.1634557590712096e-05,0.376788662254161,2,1.0,2.0
3.1634557590712096e-05,0.3618259514245969,2,1.0,2.0
3.1634557590712096e-05,0.3549795744557422,2,1.0,2.0
3.1634557590712096e-05,0.3417605683181458,2,1.0,2.0
3.1634557590712096e-05,0.4985097579365019,2,1.0,2.0
3.1634557590712096e-05,0.28604846385461685,2,1.0,2.0
3.1634557590712096e-05,0.26194205630322687,2,1.0,2.0
3.1634557590712096e-05,0.31560497215374966,2,1.0,2.0
3.1634557590712096e-05,0.40204793824834706,2,1.0,2.0
3.1634557590712096e-05,0.1984344199079921,2,1.0,2.0
3.1634557590712096e-05,0.17519577613804518,2,1.0,2.0
3.1634557590712096e-05,0.06604739722435106,2,1.0,2.0
3.1634557590712096e-05,0.11177612186139402,2,1.0,2.0
3.1634557590712096e-05,0.4577443984007847,2,1.0,2.0
3.1634557590712096e-05,0.0990137848200498,2,1.0,2.0
3.1634557590712096e-05,0.0644855828184691,2,1.0,2.0
3.1634557590712096e-05,0.163096838037098,2,1.0,2.0
3.1634557590712096e-05,0.18629188484967638,2,1.0,2.0
3.1634557590712096e-05,0.49778769613584506,2,1.0,2.0
3.1634557590712096e-05,0.3964071678869645,2,1.0,2.0
3.1634557590712096e-05,0.32200669457887915,2,1.0,2.0
3.1634557590712096e-05,0.4949865003726428,2,1.0,2.0
0.03773584905660377,0.40255994253964994,4,1.0,4.0
0.03773584905660377,0.3921970276984384,4,1.0,4.0
0.03773584905660377,0.3855739431657665,4,1.0,4.0
0.03773584905660377,0.3596943895981084,4,1.0,4.0
0.03773584905660377,0.3850168767830921,4,1.0,4.0
0.03773584905660377,0.4018525534235435,4,1.0,4.0
0.03773584905660377,0.41231177318005974,4,1.0,4.0
0.03773584905660377,0.4094325591171385,4,1.0,4.0
0.03773584905660377,0.40683979445084645,4,1.0,4.0
0.03773584905660377,0.4022498373104113,4,1.0,4.0
0.03773584905660377,0.41487034169639936,4,1.0,4.0
0.03773584905660377,0.3647654157475824,4,1.0,4.0
0.03773584905660377,0.39891036572668415,4,1.0,4.0
0.03773584905660377,0.3490599764021736,4,1.0,4.0
0.03773584905660377,0.4098833889445807,4,1.0,4.0
0.03773584905660377,0.39285827729060163,4,1.0,4.0
0.03773584905660377,0.31576968214716616,4,1.0,4.0
0.03773584905660377,0.3692941336291089,4,1.0,4.0
0.03773584905660377,0.3592083627904178,4,1.0,4.0
0.03773584905660377,0.37899316498786256,4,1.0,4.0
0.03773584905660377,0.3980585810183371,4,1.0,4.0
0.03773584905660377,0.3854703638641888,4,1.0,4.0
0.03773584905660377,0.3618527413314766,4,1.0,4.0
0.03773584905660377,0.3794801591322035,4,1.0,4.0
0.03773584905660377,0.3959589222434858,4,1.0,4.0
0.03773584905660377,0.3861431326824804,4,1.0,4.0
0.03773584905660377,0.37139670116147083,4,1.0,4.0
0.03773584905660377,0.3568522327557463,4,1.0,4.0
0.03773584905660377,0.3605398988576215,4,1.0,4.0
0.03773584905660377,0.36956436206687077,4,1.0,4.0
0.03773584905660377,0.41408755540824366,4,1.0,4.0
0.03773584905660377,0.38236299183133854,4,1.0,4.0
0.03773584905660377,0.4009696742206375,4,1.0,4.0
0.03773584905660377,0.37492803209452685,4,1.0,4.0
0.03773584905660377,0.3772506584476578,4,1.0,4.0
0.03773584905660377,0.378096513003826,4,1.0,4.0
0.03773584905660377,0.3823499372215997,4,1.0,4.0
0.03773584905660377,0.3897585791550425,4,1.0,4.0
0.03773584905660377,0.4172218523448575,4,1.0,4.0
0.03773584905660377,0.41850000975044926,4,1.0,4.0
0.03773584905660377,0.4088103300967461,4,1.0,4.0
0.03773584905660377,0.3656401542117163,4,1.0,4.0
0.03773584905660377,0.3898098025195895,4,1.0,4.0
0.03773584905660377,0.3785846605623868,4,1.0,4.0
0.03773584905660377,0.3840173201644469,4,1.0,4.0
0.03773584905660377,0.3556893653570938,4,1.0,4.0
0.03773584905660377,0.3678857460304421,4,1.0,4.0
0.03773584905660377,0.3715579443099478,4,1.0,4.0
0.03773584905660377,0.3471672612985852,4,1.0,4.0
0.03773584905660377,0.3509282603401454,4,1.0,4.0
0.03773584905660377,0.3671115491071762,4,1.0,4.0
0.03773584905660377,0.39373399018430577,4,1.0,4.0
0.03773584905660377,0.3900530216374814,4,1.0,4.0
0.03773584905660377,0.37095292111202116,4,1.0,4.0
0.03773584905660377,0.3626244007575303,4,1.0,4.0
0.03773584905660377,0.3741150417857672,4,1.0,4.0
0.03773584905660377,0.39317578989176466,4,1.0,4.0
0.02308214528173795,0.24931044713547315,34,16.0,49.0
0.0027155465037338763,0.3383313993466827,4,1.0,4.0
0.0027155465037338763,0.2721161920508385,4,1.0,4.0
0.010183299389002037,0.14740930391796359,15,0.0,16.0
0.0013577732518669382,0.35655915962199,2,1.0,2.0
0.0013577732518669382,0.43345342740263065,2,1.0,2.0
0.0027155465037338763,0.2882857568700255,4,1.0,4.0
0.0027155465037338763,0.32538683418041364,4,1.0,4.0
0.0013577732518669382,0.26185758346836996,2,1.0,2.0
0.002036659877800407,0.43818796503383445,3,1.0,3.0
0.09802566633761106,0.2912670368259951,993,16.0,1008.0
0.09792694965449161,0.2883869537739367,992,16.0,1008.0
0.0004935834155972359,0.16115019501515532,5,1.0,5.0
1.0,0.27490949739527154,1966,20827151.0,21436078.0
0.0752797558494405,0.03029358290133262,148,0.0,5282.0
0.0676500508646999,0.02974397207837231,133,0.0,4671.0
0.018819938962360123,0.032437484790540205,37,0.0,365.0
0.001017293997965412,0.3121686375270315,2,1.0,2.0
0.001017293997965412,0.3973279913269319,2,1.0,2.0
0.004069175991861648,0.3107708781307821,8,1.0,8.0
0.0007892659826361484,0.24326489895353373,2,1.0,2.0
0.0035149384885764497,0.48391795640316865,2,1.0,2.0
0.003404404728301653,0.1400623983244813,1978,1859.0,3858.0
0.0006213296799377638,0.3108714472313762,361,0.0,360.0
0.00011531603478069299,0.11345820931030509,67,0.0,66.0
0.0009483453009576394,0.1521469975626923,551,0.0,1397.0
0.001204794393231121,0.0753168367272445,700,-173.0,601.0
0.009956765092631478,0.21908878318077962,5785,0.0,7117.0
0.0003562749134269172,0.10539326301292178,207,0.0,254.0
0.00031840994678251054,0.0778295163530174,185,0.0,254.0
0.0004388893861056226,0.15068712295830955,255,0.0,254.0
0.010029052756225345,0.18460828241741378,5827,0.0,7173.0
3.4422696949460596e-06,0.49737877529822694,2,1.0,2.0
3.4422696949460596e-06,0.22088227835340096,2,1.0,2.0
3.4422696949460596e-06,0.4958970052822476,2,1.0,2.0
3.4422696949460596e-06,0.24408734404115728,2,1.0,2.0
3.4422696949460596e-06,0.07203855962336295,2,1.0,2.0
3.4422696949460596e-06,0.11306555332463278,2,1.0,2.0
3.4422696949460596e-06,0.09073114340173845,2,1.0,2.0
3.4422696949460596e-06,0.14449925009498282,2,1.0,2.0
3.4422696949460596e-06,0.05235553437289723,2,1.0,2.0
3.4422696949460596e-06,0.10577532120143628,2,1.0,2.0
3.4422696949460596e-06,0.01344197941363587,2,1.0,2.0
3.4422696949460596e-06,0.017549608330903348,2,1.0,2.0
3.4422696949460596e-06,0.04438747374857364,2,1.0,2.0
3.4422696949460596e-06,0.23024512189599594,2,1.0,2.0
3.4422696949460596e-06,0.144579045661508,2,1.0,2.0
3.4422696949460596e-06,0.2211861071360911,2,1.0,2.0
3.4422696949460596e-06,0.17059040277929835,2,1.0,2.0
3.4422696949460596e-06,0.03209203434149938,2,1.0,2.0
3.4422696949460596e-06,0.002272308686899191,2,1.0,2.0
3.4422696949460596e-06,0.0698044415171223,2,1.0,2.0
3.4422696949460596e-06,0.07651826372232709,2,1.0,2.0
3.4422696949460596e-06,0.057076772986481526,2,1.0,2.0
3.4422696949460596e-06,0.0829023473397966,2,1.0,2.0
3.4422696949460596e-06,0.12522802739167155,2,1.0,2.0
3.4422696949460596e-06,0.03795040474080569,2,1.0,2.0
3.4422696949460596e-06,0.23268054915182682,2,1.0,2.0
3.4422696949460596e-06,0.2991972202709321,2,1.0,2.0
3.4422696949460596e-06,0.1878328368985242,2,1.0,2.0
3.4422696949460596e-06,0.028550897740997873,2,1.0,2.0
3.4422696949460596e-06,0.06660457685375035,2,1.0,2.0
3.4422696949460596e-06,0.04319330879373821,2,1.0,2.0
3.4422696949460596e-06,0.04031805239845808,2,1.0,2.0
3.4422696949460596e-06,0.3987617664461752,2,1.0,2.0
3.4422696949460596e-06,0.2218791277028476,2,1.0,2.0
3.4422696949460596e-06,0.20548313855427727,2,1.0,2.0
3.4422696949460596e-06,0.2867431918891412,2,1.0,2.0
3.4422696949460596e-06,0.26772457957496404,2,1.0,2.0
3.4422696949460596e-06,0.05258388408562192,2,1.0,2.0
3.4422696949460596e-06,0.05695681459947712,2,1.0,2.0
3.4422696949460596e-06,0.014309907410203451,2,1.0,2.0
3.4422696949460596e-06,0.022641466434728558,2,1.0,2.0
3.4422696949460596e-06,0.16150809446310413,2,1.0,2.0
3.4422696949460596e-06,0.1523069124183252,2,1.0,2.0
3.4422696949460596e-06,0.1217914363007135,2,1.0,2.0
1.204794393231121e-05,0.23275071934656805,7,1.0,7.0
0.01256281407035176,0.33213528695575734,5,1.0,5.0
0.20603015075376885,0.2694311063855191,82,68.0,455.0
0.23979591836734693,0.20919108659145916,94,46.0,230.0
0.8819095477386935,0.2401025727806427,351,1613.0,5140.0
0.007537688442211055,0.4010274388633074,3,1.0,3.0
0.27956989247311825,0.16894933850763635,26,3900.0,8100.0
0.021505376344086023,0.47764421122826245,2,1.0,2.0
0.3333333333333333,0.3107503309471633,31,65.0,98.0
0.9247311827956989,0.28382690134429184,86,280.0,774.0
0.053763440860215055,0.2597446331058689,5,1.0,5.0
0.4153846153846154,0.27836172068223114,54,0.03,57.0
0.022900763358778626,0.4713768391491046,3,1.0,2.0
0.30952380952380953,0.16357078251576287,39,35.0,86.0
0.030303030303030304,0.08697807045162889,4,1.0,77.0
0.04,0.4745789978762496,3,1.0,2.0
0.8,0.23820277174738116,20,900.0,300000.0
0.8,0.23776944223432842,20,1890.0,630000.0
0.4,0.3267287876515813,10,1.0,15.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.88,0.23853479553232532,22,360.0,126000.0
0.95,0.260962699373485,19,360.0,126000.0
0.95,0.260962699373485,19,360.0,126000.0
0.95,0.260962699373485,19,360.0,126000.0
0.1111111111111111,0.39440531887330776,4,1.0,4.0
0.5555555555555556,0.23065473350057542,20,7.0,33.0
0.8611111111111112,0.31770509038051953,31,17.0,172.0
0.5,0.32396931091628706,18,5.0,42.0
0.9722222222222222,0.26476409665223927,35,162.0,409.0
0.8611111111111112,0.20862310370438467,31,175.0,655.0
0.1388888888888889,0.2423430599999899,5,1.0,5.0
1.0,0.2965647605547828,36,1162.0,3993.0
0.08333333333333333,0.4140393356054125,3,1.0,3.0
0.010416666666666666,0.2923605637000733,11,1.0,12.0
5.2612195506918506e-05,0.19691248790503,2,1.0,2.0
0.00018414268427421475,0.3333264565703885,7,1.0,7.0
0.0013679170831798811,0.29746053718561344,52,1.0,52.0
0.001262692692166044,0.29476212647638866,48,1.0,48.0
0.000821866963599247,0.15310116773123786,31,-4.0,25.0
0.04041148149122576,0.21396095890904201,1536,1.0,1769.0
0.07207207207207207,0.35739159670759274,16,1.0,23.0
0.009009009009009009,0.4902539609542173,2,1.0,2.0
0.009607843137254901,0.18850936612508007,49,41.0,104.0
